"x","y"
0.996199783009722,2.63363516037312
-1.59240816912969,-103.446648663701
-0.0332025304314573,-30.6768245812404
0.0470438781540283,-3.5893387921481
0.390956466829708,-20.688849066151
-0.996752070480133,-5.11833216785898
1.37761656176498,71.8998695207932
0.638138428636669,5.25185981757213
1.081989946974,43.571554755898
0.102783540982957,14.0492583272493
-1.74944407685333,-113.321918892584
-0.991061694684157,29.9435227314275
-0.58008652478166,11.9759393102562
-0.431542720187388,28.8407117854494
0.893064460105433,-37.6811458583856
-0.125492139393887,-2.34145249716679
-0.995326251851454,-42.6808180005824
0.00294113881554243,-26.7092905054975
-0.333402244217724,-7.19360166635975
-0.21431901590016,-10.1282404652324
-0.658490680796683,16.583338453621
-0.17583176703148,16.079552517669
0.4868038836963,56.2411721010523
0.974272919158358,25.7228523761846
-1.05533191519071,-0.138258724594696
0.0642710229757428,43.8516624970663
0.476387429861477,7.92774039790451
-0.214798240073406,25.2446755356919
0.53102538243549,-2.8889427980442
2.45575451718835,251.538596300604
0.953870910815039,-17.6057928873734
0.208522136950839,0.910439475404991
0.714591271945651,-8.4535702841869
-0.112876585365045,-40.4963756363022
0.333350290585909,-23.0712661609748
0.669733699750236,12.4761084709549
1.58963299026124,74.1232075869051
1.10216902796645,-7.68953829738745
0.164560870513039,-12.3134422922023
0.215521490021047,16.7730843175025
-0.359034360811696,17.1448322690482
0.970811401676821,-25.6722768646364
1.47589110039006,56.0204043282562
-1.94024992155698,-134.341281297144
-0.0946187007802379,4.10462213129378
-0.347170232540367,-30.7175834265177
-2.08685159028401,-181.94223309343
-0.777893530163429,-14.9188326885135
-0.0897076803099548,-14.3644167639473
-0.708620777151798,3.03120729813674
-1.15513642062971,-13.4335266111407
1.14240048767747,50.9774777572384
0.040560771320063,-13.8672941020997
0.517707395992078,10.5538598193592
-0.989897599400865,21.7286545114655
-0.837814054226512,-16.5663410318533
-2.25392691380945,-184.929333659639
-2.12614878056717,-161.385432881952
-0.363832309862909,-3.64143067529232
-0.83558430486257,17.2089777955491
0.399090128857844,6.38506889550639
-0.289245343526767,32.3897928615697
0.859477305218441,5.13368878745513
-1.75250772224432,-52.5317066172923
-0.976064765338596,-17.8674069167
-1.67731031482559,-75.7473950749194
-1.58230403470015,-86.4442950540979
-1.23335868597185,-29.3524104529486
1.3031948620257,36.4236921507748
-1.22438407492306,-9.58758656215397
0.222556026333873,1.64794461557556
-0.918939157859456,-5.63003868396865
1.56618369198555,58.0707003299054
-0.986209030933762,-27.8277395498308
1.45528041584933,25.3910607920562
0.896986442291533,14.8976239073597
-0.212880689862396,6.81616062932705
-1.3844241598042,-31.3203829957385
-0.580793923751008,24.1117972668422
0.247927282238222,7.67952954689964
1.80099543704968,65.197552188913
0.906722580836391,-32.3008864482165
0.713331381430939,-28.2039180199097
-0.0205247913288536,24.4808834981234
1.93325082156387,119.85539285229
-0.903915918661411,-5.93964699535297
0.193671525399224,21.3834249039744
0.0266764391162112,-2.91104428088479
0.334854074367918,-16.4789281707789
-1.34218199490875,-89.7525072913432
0.960419027703369,14.857184968461
0.812633816447958,23.5418933250262
-0.2468841955124,-19.7314475011824
0.959162684192638,25.3607548219279
-0.329779304211963,39.5777965135322
1.18240521316994,26.1701017537229
-0.230740316049382,0.224685371157949
-0.423409845779193,7.47582792541494
1.11295595045773,71.3326654356764
-1.43944041543414,-45.3205326266621
-0.121637448933881,-6.61669121510576
-1.43269372027522,-28.0232308457285
0.509481258214868,43.8123473369016
-0.970798994428604,-26.989837730068
-1.49753648683384,-47.1752574052153
-0.7939363561953,-0.310354343370226
-0.447053396807929,10.8318633961286
1.11240338762996,-4.15426889972096
-0.663800981406449,-16.1363291680802
-0.216773890513886,-8.44619170952841
-1.33022358759878,-40.1111681213379
0.977594292225807,23.7255337013316
-0.16217166687663,-20.8920892178068
0.969221232556117,49.1477305900778
0.306356745490716,-14.0420958450041
-0.355671465347488,19.6994997067276
0.60269815842236,14.7108745323687
-0.0710448562981616,15.128580169951
-1.26795233443807,-44.4735379801988
-0.283881140301471,2.98133252059406
0.59142547000599,13.0883988232579
0.320277219197767,25.2252260165935
-0.530505709388713,-27.1046670727904
0.659936510805839,6.21701213960312
-1.08027384875801,14.2355942958512
1.57851240388738,36.3323413260541
0.579285334342009,-12.3585796620668
-0.628052558124238,4.03207310556521
1.39897431327908,57.6407507663496
0.0421177818834215,-3.11490828449911
-0.550454766840545,5.75159706852445
0.833131300258193,-9.87825520304154
0.596220784796733,22.5248648163624
1.97546298033926,147.152151402547
0.177349999976546,19.4857793001871
0.761797179952005,-32.0138771476126
0.0237294495948936,-14.4119467180468
-1.13833075585754,-28.9863939620676
0.123336149731959,15.9670864557942
0.402662963805886,1.63777475724079
-0.482867037759393,-47.630570835682
-1.09959520165534,-35.0932920488509
-0.890742053810375,22.5262068923032
-0.819375415069575,-0.542680132156595
2.10691606228512,128.376439273423
0.606945988536078,17.7058305595454
0.466885522994761,-20.6461878141239
1.30565610804388,58.272377625072
-1.57399942418111,-68.70440520243
-0.715701661015226,-30.2981298507483
-0.646097896680555,-11.3152495982372
